PL_fs,PL_Log_Dist1,PL_Log_Dist2,PL_Log_Dist11,Distancia
38.3746328570327,82.1180145441501,49.0958209360961,77.3823952459353,2.828427125
43.9677129651064,95.9277109224934,59.8566302170198,83.8078731490786,5.385164807
49.3869467231915,104.388155823698,69.470818527891,93.3654342868031,10.04987562
35.3643328996135,76.4598034777668,41.6072215708187,72.9324022744184,2
29.3437329863338,64.7687956212775,31.6872287159841,66.5294698747668,1
29.3437329863338,60.3933683507524,29.6421670966812,61.6566074688491,1
44.9067579940067,93.9664531166875,61.4349752176908,85.3646078686724,6
47.4055327261727,97.2291011086143,67.9212120078846,90.709019948488,8
41.648222200922,85.7905021192598,57.6942447917101,82.6493659572662,4.123105626
39.3437329858713,84.4883396347479,48.8114592699303,76.8958247019937,3.16227766
32.3540329406822,70.1025054276917,36.932467341442,70.7911287285464,1.414213562
39.3437329858713,80.2187230640338,50.1031229864314,80.9867807447591,3.16227766
46.3334330298593,97.7643467525746,61.9594443407868,87.5166563786029,7.071067812
40.4831665082844,86.8135575139588,50.5921617685414,80.7089680517183,3.605551275
36.3334330277526,77.9843813634825,42.1841351568593,74.0966066800987,2.236067977
38.3746328570327,82.9911436054764,44.9869311749638,75.0590487352221,2.828427125
43.9677129651064,92.2457152020302,60.2477483826896,83.3105770059429,5.385164807
45.364332899151,96.1354088953875,59.7764712689997,88.9924564962053,6.32455532
47.6688221131483,98.6269084568236,65.668579354046,89.0736585835837,8.246211251
41.8964580371227,86.8270572014928,52.9905411647375,83.6782490501532,4.242640687
42.3540329429745,88.5473850021259,58.7379425973269,81.9859794909429,4.472135955
41.648222200922,84.8509253130824,55.6607219177541,81.1640057858874,4.123105626
41.3849328128931,88.7323313504678,51.0181575814603,76.3343897844663,4
42.3540329429745,85.9022394695845,55.1083806503436,82.7811854801567,4.472135955
45.471571552944,92.4235425155336,58.3177236961211,86.578098622851,6.403124237
46.5037664227686,100.925771887313,65.1157625815894,88.9472520621062,7.211102551
47.4728665524407,102.304427627897,65.7268476652175,92.2245266011129,8.062257748
43.3231330730542,91.5291027243223,57.5110421886917,84.1826920883702,5
43.4934664667357,90.2443947049129,54.5297927014956,83.4304624656379,5.099019514
44.6585221569868,93.2692315920977,64.3379496357386,85.8066295140524,5.830951895
46.5037664227686,97.3396308583369,61.6838023983499,89.326866416086,7.211102551
45.364332899151,94.2778515421141,62.8259392880657,84.5162763796689,6.32455532
45.0257502265779,95.2111058967396,60.536459823218,87.5399254384202,6.08276253
47.1970313365453,99.9189814279712,67.3846220641808,91.4205888531154,7.810249676
47.9170579504023,95.1696665169577,64.0770396313394,87.1611169618073,8.485281374
48.6379222432008,105.308440173805,69.0115388037524,91.4671202209385,9.219544457
49.3437329863338,106.149507365575,69.8282155621662,92.2213850241192,10
50.6791220702665,108.41120802745,73.4949842706545,94.2891500601929,11.66190379
47.4728665524407,98.421487674221,68.215232511466,91.1825893232809,8.062257748
46.586491682007,98.3871365334672,64.4558032776198,88.8107003979323,7.280109889
49.8745174189336,103.52863989264,70.7262086690369,93.2695047826438,10.63014581
50.483166508647,105.276296002957,71.6591364078444,89.8928152672379,11.40175425
47.4728665524407,99.0964078692017,65.4271442093889,93.4339029471209,8.062257748
50.415832683592,105.392078200343,70.2586077695849,91.3592350958627,11.3137085
51.4921714635106,107.218983507373,73.8434027799736,97.0408459044858,12.80624847
48.6379222432008,101.695483039736,65.3091081061069,89.0113347322906,9.219544457
48.4818715100392,103.480202152439,68.1089949532188,90.8980055909397,9.055385138
48.4285831751203,100.913669657029,71.3855953748264,89.864104639322,9
48.6379222432008,101.18035133715,71.5567340793486,91.1758651247856,9.219544457
51.4388831308335,103.796160116286,76.8843959868519,100.407395843216,12.72792206
52.3972466786294,107.69079556222,72.7101534413691,101.358505931728,14.2126704
49.9883128751602,103.562107403976,71.9575044219792,91.7136484072739,10.77032961
49.5140663817187,104.319561650919,68.7892970130617,95.6223871985633,10.19803903
49.3869467231915,101.651630187067,68.4583975951815,94.2578240168007,10.04987562
49.3869467231915,101.396908480705,68.1684550673247,93.9809534932587,10.04987562
49.7179979666464,102.73974982465,74.1773516969453,93.7993323441254,10.44030651
50.6791220702665,106.192823518654,75.422416416106,95.2686753192855,11.66190379
50.2073312952932,105.3154471393,71.318367263666,92.8834021335648,11.04536102
51.3027295131008,107.496896252887,74.18425019055,98.4693210483103,12.52996409
52.0154502711715,103.367556316503,70.6083868500908,97.0188215393195,13.60147051
51.1906472967197,107.99708120911,73.8811939631688,96.2681837621641,12.36931688
50.9574130095547,105.952283269403,71.9212488473997,94.6165453762408,12.04159458
51.0463501398576,110.022324158005,72.013886604261,92.5528321012766,12.16552506
52.8655581674475,108.578070957348,78.3802915493395,101.50426103633,15
51.7241940189651,107.970145285178,70.5049799235596,97.9599386356514,13.15294644
51.6226000324706,108.061214971452,74.0307683830011,97.8909751758938,13
52.6070915964798,110.596860097221,73.2040343045733,96.5745594073025,14.56021978
52.4612715949038,111.632897378495,76.3765264419342,100.754912564898,14.31782106
52.2662936998986,108.56342260953,73.5625824803266,97.8055549475315,14
52.4612715949038,107.424803176313,71.4225088314182,98.2075409330574,14.31782106
53.1639034141751,108.819040625133,74.9354276902108,100.286561576472,15.5241747
53.3231330725917,111.709561383022,77.6057862052332,99.2686334232028,15.8113883
53.6894220253746,112.498975978071,77.2369856509147,100.54417794768,16.4924225
53.576191727783,111.724846047689,73.3182237004655,100.622635250358,16.2788206
53.4934664678751,109.664712048617,77.0208849770452,99.5568340335543,16.1245155
54.1867313815061,113.201506142282,79.2368002289154,98.1102849704258,17.4642492
53.9677129674011,114.885041656565,75.5162732997809,99.7525619176593,17.02938637
53.9677129674011,115.094317934685,78.2637718126731,98.3235233484828,17.02938637
54.0124091905733,111.666389159779,72.7662863981912,103.253434039501,17.11724277
54.3130294686986,114.203051020672,85.3158631039408,101.775169857759,17.72004515
54.6328999887087,111.581644944739,76.8328934062103,100.508240184023,18.38477631
54.5024714252372,111.75684698172,79.480226773242,98.2735165514092,18.11077028
54.4491830884,110.968514336429,77.1620892605598,101.137911153907,18
54.5024714252372,114.2143346478,78.6271984163,100.25665406701,18.11077028
54.5681753209712,110.732686985335,78.6901096916938,97.2251857557165,18.24828759
54.9067579935442,112.434825716846,83.0016222215045,102.650467685423,18.97366596
54.9666616288332,115.882646158733,84.3314660958877,101.743672313162,19.10497317
55.0257502262491,113.180161899424,80.6612616907514,97.8818470709473,19.23538406
55.2096060311112,110.540748506407,79.5384054831692,101.839340850245,19.6468827
55.5346662907398,116.707426968726,82.7478038514377,104.461835431919,20.39607805
55.4075466364711,117.286674635218,79.3252112144928,102.455423497642,20.09975124
55.4609660680579,115.796671665127,78.4331090576221,99.1927433031963,20.22374842
55.5346662907398,115.31335172923,80.836183985456,99.3363332413392,20.39607805
55.6276222876424,118.491093127486,84.1353126607868,103.679680422644,20.61552813
55.8661963961961,117.433297853703,82.1248697188638,102.757388206675,21.1896201
55.9428949884821,115.513619101299,80.9330499094138,104.120965629975,21.37755833
55.8758581258903,116.039293850983,79.7176280438424,100.019834191151,21.21320344
55.7979556791519,117.003307540306,81.9111838280838,100.029281913831,21.02379604
55.7881188810122,118.620467923776,79.0767798871619,102.697980709319,21
55.9428949884821,114.577026069374,81.3454640960891,101.976264952192,21.37755833
56.2279312046409,117.784217735452,81.4936428069637,103.634723612983,22.09072203
56.192186602778,114.050754723969,82.4535027171507,103.152291701026,22
56.2279312046409,114.342569112394,81.3288158657743,103.254723765017,22.09072203
56.2722021786467,117.02844944394,84.0145682335394,102.14681254862,22.20360331
56.3334330277526,115.090567184557,85.5928823460956,104.869181941443,22.36067977
56.6110050761366,116.887272374691,82.8132786921033,102.013781002805,23.08679276
56.7315385706435,118.293316053239,84.2304432610529,107.220549239954,23.40939982
57.0078614584681,119.19358455419,87.3961114592869,106.73607999875,24.16609195
56.6110050761366,118.114894558504,86.7368740429537,103.336138676915,23.08679276
56.5782897066857,117.54795924702,82.6132771839982,104.076487745029,23
56.9630113704153,117.42881240705,84.8736102454808,106.620791734169,24.04163056
57.0669500531372,118.151099245816,84.0159131428559,107.057801379107,24.33105012
57.0152916453975,119.506987298712,82.4560190585225,107.317715020809,24.18677324
56.9554911182786,116.012349302515,86.9067308310538,108.909777859849,24.0208243
56.947957820566,118.743543008385,83.2301431454829,105.907573019061,24
57.0669500531372,117.124634206967,86.2563280722205,103.452521092007,24.33105012
57.132477704851,116.612078135133,84.1032950795393,107.933972304807,24.51530134
57.5193866833032,123.646424060649,85.0590725668799,107.833111846336,25.63201124
57.3025331597746,117.869761895977,82.5064646909572,104.810321418713,25
57.3646255637615,118.455273894807,84.5946863457474,105.050862397968,25.17935662
57.7447939322447,121.705576110174,89.0681517922456,104.852180589592,26.30589288
57.8009131660833,120.869685318902,83.4451218128982,107.10007457289,26.47640459
57.8685329232712,120.227506665483,86.3447492360565,107.885765089869,26.68332813
58.2423501975537,121.582236920092,85.9096471007503,105.706945352763,27.85677655
58.6379222422176,122.322774082885,86.0845499723541,107.255805346069,29.15475947
58.2924295530908,123.874629209396,87.0185055966468,108.719066052081,28.01785145
58.9102187775247,122.603550005273,86.3722237307205,106.799916782,30.08321791
